Id,SalePrice
2736,145876.60784732323
2737,119782.15949481334
2738,137276.93089970318
2739,158293.42034008642
2740,139595.5351796026
2741,143004.26929469415
2742,154925.41750068546
2743,159301.76287983163
2744,161951.28331413315
2745,140185.5398281759
2746,138716.6595412992
2747,150286.09422420993
2748,126479.92597165584
2749,129520.6135704051
2750,132384.99919539384
2751,135698.0532500446
2752,194628.66332012747
2753,148272.65766998983
2754,208803.37603189566
2755,135178.43967946296
2756,94316.61037840771
2757,68358.84892118632
2758,84621.99293638779
2759,158066.25611655376
2760,120552.30088055148
2761,143842.89950659528
2762,142750.36072423315
2763,182395.04349457586
2764,148638.10597897405
2765,290045.72253416426
2766,137013.48277781656
2767,88936.86940009017
2768,132639.40349170248
2769,131676.80219877962
2770,138116.34619849417
2771,107340.13219431204
2772,113273.95883748369
2773,171672.49335407748
2774,149393.30567426456
2775,114457.13556835665
2776,139575.93835121137
2777,150356.0991739813
2778,100549.32942319087
2779,121782.58876999309
2780,96936.42185535413
2781,96834.57485215986
2782,99279.75749424349
2783,97523.73914380123
2784,125118.14309435296
2785,135617.29130396116
2786,66421.60179539162
2787,126780.15907796119
2788,76133.83804047873
2789,168238.70666393955
2790,95183.64729353512
2791,114215.36507026602
2792,59356.4675371144
2793,162992.08094817895
2794,93664.0764255154
2795,121315.77719745087
2796,96197.49283642822
2797,214478.69525230967
2798,101611.50442887707
2799,115315.60531486986
2800,68023.60708421249
2801,106423.49802739838
2802,128641.01327545008
2803,161085.11370446024
2804,132246.31894015812
2805,104149.44681788061
2806,84467.6635577961
2807,164601.74819465214
2808,144949.84384427906
2809,135667.6065378016
2810,128229.65592843662
2811,157325.87392431305
2812,159354.8787073553
2813,152853.41159570374
2814,153669.32365734267
2815,93603.19677004381
2816,239599.74521522605
2817,156825.70301603648
2818,130881.66072290628
2819,170223.04931338562
2820,139857.45903543566
2821,102769.10798683812
2822,197484.94572860125
2823,346688.8220869565
2824,182422.1935620042
2825,146990.2509519458
2826,135444.00513597866
2827,136492.79101132014
2828,218764.97984345988
2829,205374.31693958104
2830,224629.6219684388
2831,171353.7012219232
2832,257159.4394008524
2833,297416.82954581926
2834,224299.9982830815
2835,220342.98875961805
2836,188707.8848871449
2837,156209.64818027834
2838,152797.77683944974
2839,172629.78780968764
2840,206185.0058572694
2841,202889.77813145958
2842,228699.95125373104
2843,149368.1700860239
2844,169452.10951491806
2845,127480.78785214061
2846,207825.47252663336
2847,204965.4311874819
2848,218752.01810274957
2849,199682.8344991146
2850,276141.81559563987
2851,216967.80652517825
2852,235220.37598861582
2853,237785.65906618757
2854,140461.20951236133
2855,201034.35309212946
2856,199249.35398679174
2857,185750.49735351247
2858,201997.90481833616
2859,116212.92809292182
2860,131112.00849755746
2861,127258.33642973684
2862,190751.344878343
2863,128337.01335409633
2864,241137.498611713
2865,143706.8565300482
2866,141007.89368369908
2867,101933.62848913226
2868,96978.32053705164
2869,102393.88064126142
2870,123991.13674814423
2871,83354.22694800394
2872,51964.38320818311
2873,98648.81456878084
2874,138632.58680213476
2875,113679.67693348533
2876,164633.5407712236
2877,148793.46889481507
2878,166969.87420698794
2879,138488.95388891752
2880,103195.50635447701
2881,149198.80770548555
2882,179427.68880254665
2883,194240.95994705637
2884,199892.0994809431
2885,187619.43045185035
2886,243641.92026961048
2887,91579.31910754176
2888,142323.9144236759
2889,59867.27918118547
2890,79286.70360316096
2891,138493.30151663706
2892,47755.77549522946
2893,76825.6431357309
2894,59968.711626986566
2895,338773.7878327522
2896,284793.54855089786
2897,208065.37521301943
2898,150469.06545305223
2899,209096.22085697198
2900,162439.1790379472
2901,211907.97086650488
2902,197278.78048769868
2903,323113.8804694844
2904,346257.0494415054
2905,90706.19679671864
2906,194953.66173530693
2907,111783.33408816314
2908,133088.74533990404
2909,152001.30673871204
2910,80320.24728652113
2911,82049.4798252737
2912,146618.4553076874
2913,82259.7514475619
2914,79507.65225859433
2915,89756.58111585981
2916,82277.9937316854
2917,164423.95792472851
2918,119939.76550713657
2919,212858.2986403387
